Date,open,high,low,close,volume
2000-04-11,9259.7001953125,9456.2998046875,9259.7001953125,9358.0,92869800
2000-04-12,9368.099609375,9368.099609375,9047.7001953125,9047.7001953125,107781000
2000-04-13,9003.7001953125,9150.900390625,8965.2998046875,8965.400390625,115704100
2000-04-14,8783.5,8874.400390625,8421.599609375,8473.5,110785100
2000-04-17,8456.400390625,8769.599609375,8429.5,8769.599609375,90662100
2000-04-18,8832.599609375,9069.5,8832.599609375,9069.5,103772600
2000-04-19,9071.099609375,9096.2998046875,8986.2998046875,9034.0,122858000
2000-04-20,9039.7998046875,9039.7998046875,8900.599609375,8959.7001953125,79798900
2000-04-24,8834.0,8860.900390625,8750.400390625,8822.5,62880300
2000-04-25,8939.0,9132.900390625,8939.0,9108.400390625,80736300
2000-04-26,9306.2998046875,9410.2998046875,9297.7998046875,9378.0,84542600
2000-04-27,9253.599609375,9379.099609375,9253.2001953125,9322.7001953125,77824400
2000-04-28,9421.900390625,9436.5,9344.400390625,9347.599609375,83834900
2000-05-01,9399.099609375,9539.099609375,9399.099609375,9527.2998046875,78022500
2000-05-02,9486.2998046875,9554.400390625,9482.099609375,9510.2998046875,156475300
2000-05-03,9450.900390625,9468.900390625,9291.2998046875,9291.2998046875,127960700
2000-05-04,9343.0,9424.7998046875,9343.0,9414.099609375,104224400
2000-05-05,9433.7998046875,9597.2998046875,9433.7998046875,9597.2998046875,72761100
2000-05-08,9459.5,9489.2001953125,9296.2001953125,9337.5,78901700
2000-05-09,9377.5,9377.5,9237.7001953125,9294.400390625,104781700
2000-05-10,9232.400390625,9232.400390625,9009.099609375,9097.099609375,112898800
2000-05-11,9152.2998046875,9172.7998046875,9097.7001953125,9132.599609375,91343700
2000-05-12,9225.5,9290.0,9211.7998046875,9211.7998046875,78896600
2000-05-15,9239.5,9281.900390625,9200.7001953125,9281.900390625,93868200
2000-05-16,9418.2998046875,9582.0,9417.7998046875,9582.0,106636000
2000-05-17,9513.7998046875,9579.7998046875,9418.2001953125,9552.7998046875,103663400
2000-05-18,9587.2998046875,9620.5,9530.0,9549.900390625,109930800
2000-05-19,9503.900390625,9503.900390625,9286.099609375,9293.099609375,82539900
2000-05-23,9247.599609375,9247.599609375,8986.599609375,8986.599609375,90133200
2000-05-24,8947.0,9156.7998046875,8807.400390625,9144.2001953125,136697200
2000-05-25,9231.400390625,9280.7001953125,9043.7001953125,9043.7001953125,115960100
2000-05-26,9108.2998046875,9108.2998046875,8991.7998046875,9020.900390625,87709800
2000-05-29,9020.900390625,9062.5,8999.900390625,9060.099609375,640800
2000-05-30,9163.0,9359.0,9163.0,9344.099609375,98271200
2000-05-31,9329.7998046875,9407.2998046875,9252.0,9252.0,105450300
2000-06-01,9397.900390625,9552.2001953125,9397.900390625,9552.2001953125,82953100
2000-06-02,9808.2001953125,9810.7998046875,9697.7998046875,9747.7001953125,115107900
2000-06-05,9719.900390625,9749.2998046875,9644.0,9679.7001953125,94298900
2000-06-06,9629.7001953125,9678.400390625,9579.2001953125,9609.900390625,87553900
2000-06-07,9551.599609375,9588.0,9512.5,9557.7001953125,89500000
2000-06-08,9586.599609375,9654.7998046875,9555.599609375,9652.400390625,76997900
2000-06-09,9726.599609375,9736.2001953125,9702.599609375,9728.7998046875,77484900
2000-06-12,9835.099609375,9835.099609375,9767.400390625,9819.599609375,95570400
2000-06-13,9843.7001953125,9883.2998046875,9799.5,9836.5,117901600
2000-06-14,9967.099609375,10009.099609375,9940.900390625,9972.099609375,93663700
2000-06-15,9977.2998046875,10110.599609375,9977.2998046875,10110.599609375,92129400
2000-06-16,10102.7001953125,10102.7001953125,10017.900390625,10035.7001953125,88086800
2000-06-19,10039.2998046875,10154.900390625,10039.2998046875,10136.7998046875,93227700
2000-06-20,10229.2001953125,10276.2001953125,10205.5,10239.900390625,81230300
2000-06-21,10150.599609375,10246.2998046875,10150.599609375,10197.2998046875,84443300
2000-06-22,10191.400390625,10220.2001953125,10029.900390625,10064.5,83569000
2000-06-23,10060.2998046875,10099.5,10010.2001953125,10091.099609375,86055200
2000-06-26,10200.2998046875,10252.7998046875,10181.2998046875,10227.400390625,63473700
2000-06-27,10224.900390625,10255.0,10124.599609375,10165.5,97968800
2000-06-28,10209.099609375,10279.900390625,10209.099609375,10231.2998046875,80916200
2000-06-29,10160.099609375,10160.099609375,10087.599609375,10111.0,75699600
2000-06-30,10196.2998046875,10310.099609375,10184.7001953125,10195.5,58557700
2000-07-04,10195.5,10362.2001953125,10195.5,10301.400390625,554200
2000-07-05,10323.400390625,10366.400390625,10303.2998046875,10323.7998046875,95824200
2000-07-06,10310.400390625,10310.400390625,10153.099609375,10242.599609375,86167200
2000-07-07,10287.7998046875,10380.2998046875,10287.7998046875,10380.2998046875,67650000
2000-07-10,10354.2001953125,10380.7001953125,10235.400390625,10235.400390625,68041900
2000-07-11,10303.2998046875,10387.0,10240.599609375,10350.2998046875,89865600
2000-07-12,10447.0,10572.900390625,10443.0,10572.900390625,76757900
2000-07-13,10634.7001953125,10751.0,10608.2001953125,10679.2998046875,88412700
2000-07-14,10807.099609375,10814.7001953125,10778.7998046875,10778.7998046875,72201900
2000-07-17,10850.7998046875,10873.5,10814.7001953125,10844.5,62627800
2000-07-18,10773.7998046875,10781.7998046875,10702.2001953125,10735.5,80443200
2000-07-19,10735.400390625,10735.400390625,10630.0,10633.2001953125,77619800
2000-07-20,10727.599609375,10826.900390625,10727.599609375,10740.7998046875,98947300
2000-07-21,10728.7998046875,10858.599609375,10723.599609375,10842.099609375,73229300
2000-07-24,10927.599609375,10983.2998046875,10731.7001953125,10783.5,66404600
2000-07-25,10872.7001953125,10886.599609375,10732.599609375,10867.099609375,92048900
2000-07-26,10931.900390625,10955.7998046875,10890.2998046875,10916.099609375,83387600
2000-07-27,10792.400390625,10803.7998046875,10695.2001953125,10696.2001953125,75018800
2000-07-28,10705.900390625,10705.900390625,10343.0,10343.0,70719800
2000-07-31,10408.2001953125,10580.099609375,10313.2001953125,10406.2998046875,70325300
2000-08-01,10456.7001953125,10496.2001953125,10352.900390625,10352.900390625,73988700
2000-08-02,10354.900390625,10437.599609375,10354.599609375,10368.5,90800100
2000-08-03,10181.5,10425.2998046875,10181.5,10413.7001953125,73280400
2000-08-04,10516.099609375,10569.2001953125,10509.7001953125,10567.5,52304600
2000-08-08,10764.2998046875,10858.7001953125,10764.2998046875,10858.7001953125,81656000
2000-08-09,10973.5,10976.400390625,10861.599609375,10863.0,82312700
2000-08-10,10890.0,10948.5,10796.5,10796.5,79140800
2000-08-11,10785.599609375,10813.7001953125,10709.599609375,10788.7998046875,62567300
2000-08-14,10792.2998046875,10999.099609375,10783.599609375,10999.099609375,62167700
2000-08-15,10985.7998046875,11060.599609375,10985.7998046875,11032.2998046875,79830800
2000-08-16,11059.2001953125,11110.7998046875,10993.2998046875,11031.0,91164400
2000-08-17,11066.2001953125,11133.400390625,11047.099609375,11098.2001953125,99914900
2000-08-18,11192.400390625,11196.900390625,11133.7998046875,11133.7998046875,64731100
2000-08-21,11116.7001953125,11147.0,11039.900390625,11073.2998046875,64064700
2000-08-22,11138.2001953125,11182.400390625,11102.599609375,11137.2001953125,88253500
2000-08-23,11121.0,11146.7001953125,11100.5,11107.7998046875,106065100
2000-08-24,11131.099609375,11179.0,11126.5,11179.0,97093200
2000-08-25,11230.900390625,11287.5,11222.900390625,11246.0,88928500
2000-08-28,11258.5,11325.400390625,11222.2001953125,11224.5,88304500
2000-08-29,11236.0,11241.5,11128.400390625,11128.400390625,91638400
2000-08-30,11172.7001953125,11189.7001953125,11162.5,11173.599609375,75692000
2000-08-31,11212.2001953125,11308.400390625,11200.7998046875,11247.900390625,83435300
2000-09-01,11375.400390625,11400.0,11331.7001953125,11388.7998046875,58573600
2000-09-05,11402.0,11402.0,11324.400390625,11328.2001953125,78197900
2000-09-06,11312.2998046875,11317.2998046875,11135.0,11150.7001953125,107807900
2000-09-07,11205.0,11205.0,10980.2998046875,11061.599609375,116858900
2000-09-08,11020.0,11020.0,10799.099609375,10819.7998046875,88182600
2000-09-11,10733.400390625,10927.0,10660.900390625,10682.099609375,76297200
2000-09-12,10686.099609375,10763.0,10557.0,10557.0,105519400
2000-09-13,10579.2998046875,10794.400390625,10579.2998046875,10749.599609375,87092000
2000-09-14,10923.5,11078.099609375,10923.5,11078.099609375,105964200
2000-09-15,11048.0,11128.7998046875,11016.0,11063.599609375,90070700
2000-09-18,11018.400390625,11032.099609375,10782.0,10782.0,78947900
2000-09-19,10801.7998046875,10927.7998046875,10782.400390625,10914.5,89735600
2000-09-20,10927.2001953125,10927.2001953125,10766.2001953125,10813.099609375,99970400
2000-09-21,10665.2998046875,10665.2998046875,10541.099609375,10601.0,93732300
2000-09-22,10427.5,10588.2998046875,10427.5,10566.0,69490000
2000-09-25,10758.7998046875,10790.0,10553.599609375,10631.0,76479000
2000-09-26,10611.099609375,10664.400390625,10478.599609375,10478.599609375,93733500
2000-09-27,10549.5,10549.5,10213.0,10250.0,88912600
2000-09-28,10234.599609375,10501.400390625,10203.0,10431.900390625,78414900
2000-09-29,10398.0,10469.2998046875,10366.0,10377.900390625,68668200
2000-10-02,10491.7001953125,10570.0,10442.7998046875,10442.7998046875,85964000
2000-10-03,10589.2998046875,10635.900390625,10456.400390625,10456.400390625,115790800
2000-10-04,10421.5,10544.099609375,10343.2998046875,10524.7001953125,92377300
2000-10-05,10571.2001953125,10701.5,10571.2001953125,10701.400390625,134319900
2000-10-06,10690.099609375,10690.099609375,10367.599609375,10432.5,107812100
2000-10-10,10491.099609375,10562.2998046875,10368.2001953125,10394.7998046875,83891300
2000-10-11,10252.7001953125,10269.7001953125,10039.2998046875,10145.0,106196700
2000-10-12,10241.099609375,10241.099609375,10000.900390625,10026.900390625,112357800
2000-10-13,10043.900390625,10326.7001953125,10042.5,10320.7998046875,94394800
2000-10-16,10258.900390625,10508.0,10258.900390625,10493.0,74976500
2000-10-17,10424.900390625,10445.599609375,10132.599609375,10132.599609375,101965300
2000-10-18,9848.7001953125,10052.2998046875,9848.7001953125,9926.7998046875,92271500
2000-10-19,10184.599609375,10317.7998046875,10166.7998046875,10231.599609375,125154200
2000-10-20,10370.099609375,10535.7998046875,10336.2001953125,10485.2001953125,98104000
2000-10-23,10553.7998046875,10553.7998046875,10382.400390625,10473.0,76000300
2000-10-24,10559.599609375,10599.400390625,10307.599609375,10352.099609375,87267900
2000-10-25,9470.2998046875,9522.900390625,9412.2001953125,9511.7998046875,109544600
2000-10-26,9465.400390625,9507.599609375,9226.0,9428.7001953125,123209800
2000-10-27,9587.7998046875,9587.7998046875,9321.900390625,9321.900390625,95046500
2000-10-30,9205.7998046875,9260.2001953125,9185.599609375,9253.099609375,114299400
2000-10-31,9343.599609375,9639.900390625,9343.599609375,9639.599609375,116774300
2000-11-01,9561.2998046875,9661.2998046875,9557.7001953125,9594.0,97469300
2000-11-02,9621.7001953125,9636.900390625,9555.0,9623.2998046875,95799300
2000-11-03,9686.2001953125,9758.400390625,9683.2001953125,9720.400390625,84803500
2000-11-06,9786.2001953125,9786.2001953125,9648.400390625,9714.2001953125,86402900
2000-11-07,9638.7998046875,9680.099609375,9575.400390625,9576.7998046875,86297900
2000-11-08,9667.0,9667.0,9543.099609375,9552.5,85284000
2000-11-09,9413.599609375,9493.0,9332.099609375,9411.5,80531100
2000-11-10,9304.0,9304.400390625,9199.099609375,9199.099609375,68450200
2000-11-13,9028.2998046875,9170.900390625,8959.2998046875,9115.099609375,78556800
2000-11-14,9269.099609375,9269.099609375,9196.2001953125,9265.2998046875,96502200
2000-11-15,9252.2001953125,9252.2001953125,9141.5,9187.099609375,88486400
2000-11-16,9065.900390625,9094.5,8939.0,8964.2001953125,106660800
2000-11-17,8830.7001953125,8953.0,8770.2001953125,8953.0,100493000
2000-11-20,8859.2998046875,8944.2998046875,8859.2998046875,8935.099609375,69411600
2000-11-21,8986.400390625,9075.7998046875,8906.7998046875,9013.900390625,102821400
2000-11-22,8976.7998046875,8976.7998046875,8786.099609375,8844.599609375,103177100
2000-11-23,8844.599609375,8924.7001953125,8807.2998046875,8924.7001953125,719200
2000-11-24,8994.5,9036.0,8962.0,9024.400390625,66751200
2000-11-27,9174.900390625,9178.2998046875,9116.900390625,9127.400390625,89332800
2000-11-28,9075.0,9084.2998046875,8925.2001953125,8925.2001953125,89782300
2000-11-29,8882.2998046875,8934.7998046875,8746.0,8821.099609375,87979600
2000-11-30,8694.599609375,8821.0,8593.5,8819.900390625,99898500
2000-12-01,8896.7998046875,8974.5,8894.599609375,8941.2001953125,91751900
2000-12-04,8970.0,8970.0,8896.0,8944.7001953125,79116800
2000-12-05,9029.7998046875,9283.2998046875,9007.2998046875,9279.0,112175700
2000-12-06,9305.7998046875,9366.400390625,9222.900390625,9230.599609375,103811100
2000-12-07,9138.099609375,9186.2001953125,9129.7998046875,9166.7998046875,92888900
2000-12-08,9344.7998046875,9566.400390625,9328.0,9548.7001953125,168029100
2000-12-11,9485.0,9661.5,9485.0,9581.900390625,102689300
2000-12-12,9499.7001953125,9512.0,9332.900390625,9343.0,98646800
2000-12-13,9280.400390625,9280.400390625,9085.2001953125,9098.099609375,198804000
2000-12-14,9100.7001953125,9143.099609375,9009.2998046875,9069.400390625,117546200
2000-12-15,8943.0,9088.2001953125,8886.7001953125,9020.0,118394900
2000-12-18,9122.599609375,9122.599609375,8963.2998046875,9008.599609375,82929400
2000-12-19,8986.599609375,9088.400390625,8870.5,8886.400390625,109719500
2000-12-20,8669.599609375,8763.900390625,8573.400390625,8642.5,163780000
2000-12-21,8606.900390625,8700.599609375,8561.900390625,8599.7001953125,110804300
2000-12-22,8705.400390625,8769.900390625,8657.7001953125,8769.900390625,70860500
2000-12-27,8668.2001953125,8857.099609375,8666.0,8857.099609375,59909900
2000-12-28,8817.5,8907.599609375,8810.5,8876.099609375,68608800
2000-12-29,8878.2998046875,8998.2998046875,8861.7001953125,8933.7001953125,49092700
2001-01-02,8961.7998046875,8961.7998046875,8611.5,8611.5,69042300
2001-01-03,8582.2998046875,8937.7998046875,8487.7001953125,8937.7998046875,116327600
2001-01-04,8948.2998046875,8965.400390625,8893.900390625,8905.7001953125,130402800
2001-01-05,8838.2998046875,8863.099609375,8690.2001953125,8690.2001953125,93476000
2001-01-08,8681.599609375,8683.400390625,8577.2001953125,8671.7001953125,80755800
2001-01-09,8610.099609375,8649.7001953125,8560.900390625,8572.0,85123400
2001-01-10,8474.2998046875,8600.7998046875,8474.2998046875,8600.7998046875,124234800
2001-01-11,8546.0,8810.7998046875,8546.0,8805.400390625,126165000
2001-01-12,8782.099609375,8802.400390625,8716.099609375,8716.400390625,97931900
2001-01-15,8716.400390625,8778.5,8702.0,8778.5,836400
2001-01-16,8734.2001953125,8744.0,8694.7001953125,8744.0,85304200
2001-01-17,8880.099609375,8940.0,8855.7001953125,8879.400390625,104107200
2001-01-18,8882.2001953125,8990.599609375,8879.7001953125,8899.099609375,136631900
2001-01-19,9070.7001953125,9161.099609375,8959.099609375,9161.099609375,104997300
2001-01-22,9068.900390625,9167.2001953125,9068.900390625,9121.0,92865000
2001-01-23,9131.400390625,9279.400390625,9107.5,9268.7998046875,105714600
2001-01-24,9301.2001953125,9316.2998046875,9277.5,9306.2001953125,96981000
2001-01-25,9253.7001953125,9270.7998046875,9183.400390625,9183.400390625,97844800
2001-01-26,9076.599609375,9186.5,9076.5,9158.2001953125,101066900
2001-01-29,9158.7001953125,9317.599609375,9158.7001953125,9302.2001953125,83123300
2001-01-30,9249.2998046875,9348.400390625,9221.900390625,9348.400390625,118163900
2001-01-31,9356.900390625,9425.5,9321.900390625,9321.900390625,99130900
2001-02-01,9276.400390625,9334.2001953125,9245.5,9287.7001953125,111433600
2001-02-02,9314.7001953125,9314.7001953125,9223.0,9224.099609375,99900400
2001-02-05,9228.0,9306.099609375,9200.099609375,9306.099609375,87207000
2001-02-06,9341.2998046875,9367.7998046875,9293.599609375,9301.400390625,103484800
2001-02-07,9213.7998046875,9221.900390625,9067.0,9137.599609375,121198700
2001-02-08,9169.900390625,9191.2998046875,9080.7001953125,9080.7001953125,115101200
2001-02-09,9016.900390625,9021.5,8933.7001953125,8957.599609375,106633000
2001-02-12,8967.0,9021.5,8954.2998046875,8999.900390625,100906900
2001-02-13,9115.0,9133.400390625,8942.099609375,8942.099609375,115413900
2001-02-14,8883.0,8911.5,8814.0,8911.5,115530900
2001-02-15,9008.2001953125,9039.0,8924.5,8967.2998046875,117052300
2001-02-16,8342.099609375,8405.5,8342.099609375,8393.2001953125,132569700
2001-02-19,8393.2001953125,8463.0,8388.2998046875,8459.7001953125,1205400
2001-02-20,8408.900390625,8408.900390625,8232.099609375,8236.7001953125,99560300
2001-02-21,8178.0,8178.0,8016.7998046875,8060.7998046875,133057600
2001-02-22,8000.0,8136.5,7913.7998046875,8133.2998046875,133798300
2001-02-23,8068.0,8083.10009765625,7951.2001953125,8028.7998046875,120526500
2001-02-26,8077.5,8140.7998046875,8026.10009765625,8140.7998046875,83582900
2001-02-27,8100.5,8153.60009765625,8065.7001953125,8065.7001953125,80542400
2001-02-28,8055.39990234375,8079.10009765625,7974.2998046875,8078.7001953125,94814500
2001-03-01,8033.10009765625,8103.7998046875,8009.5,8103.7998046875,122168300
2001-03-02,8016.7001953125,8123.2001953125,7995.89990234375,8006.89990234375,142803200
2001-03-05,8052.5,8101.60009765625,8052.5,8099.2998046875,107459900
2001-03-06,8176.89990234375,8209.599609375,8167.2001953125,8205.599609375,118252200
2001-03-07,8264.0,8315.400390625,8240.2001953125,8301.7998046875,125259600
2001-03-08,8302.0,8309.400390625,8224.099609375,8227.599609375,109121900
2001-03-09,8167.0,8167.0,8118.5,8135.5,96139800
2001-03-12,7984.89990234375,8000.0,7930.2998046875,7930.2998046875,96958700
2001-03-13,7877.5,7959.5,7852.39990234375,7959.5,98680500
2001-03-14,7740.0,7861.2998046875,7740.0,7806.89990234375,94922200
2001-03-15,7846.89990234375,7846.89990234375,7789.89990234375,7823.10009765625,88380500
2001-03-16,7783.60009765625,7783.60009765625,7683.39990234375,7752.2001953125,165082400
2001-03-19,7724.39990234375,7911.10009765625,7711.60009765625,7911.10009765625,75795600
2001-03-20,7906.60009765625,7906.60009765625,7756.39990234375,7756.5,90719500
2001-03-21,7755.89990234375,7787.7998046875,7645.60009765625,7665.5,97412700
2001-03-22,7583.10009765625,7665.7001953125,7459.39990234375,7665.7001953125,131430700
2001-03-23,7698.2001953125,7698.2001953125,7615.60009765625,7639.7998046875,112540100
2001-03-26,7682.10009765625,7734.39990234375,7666.2998046875,7686.60009765625,75798400
2001-03-27,7656.2998046875,7777.7998046875,7656.2998046875,7751.2998046875,94956300
2001-03-28,7570.10009765625,7570.10009765625,7477.39990234375,7506.5,120210600
2001-03-29,7486.2001953125,7524.2998046875,7438.5,7444.7998046875,94922400
2001-03-30,7489.60009765625,7626.89990234375,7481.39990234375,7608.0,104535500
2001-04-02,7633.2998046875,7649.2998046875,7579.5,7642.7001953125,91355200
2001-04-03,7564.89990234375,7564.89990234375,7422.7001953125,7444.39990234375,114353100
2001-04-04,7449.2998046875,7450.7001953125,7382.0,7415.5,99106300
2001-04-05,7506.2001953125,7572.60009765625,7506.2001953125,7572.2998046875,100939300
2001-04-06,7481.7001953125,7499.0,7444.7998046875,7474.7998046875,84154800
2001-04-09,7500.0,7538.10009765625,7497.10009765625,7538.10009765625,78618000
2001-04-10,7629.5,7745.7998046875,7629.5,7745.7998046875,145852000
2001-04-11,7842.5,7842.5,7712.10009765625,7712.7001953125,140142100
2001-04-12,7702.60009765625,7850.7001953125,7653.89990234375,7835.2001953125,109125000
2001-04-16,7767.2001953125,7799.60009765625,7764.7001953125,7790.5,67761300
2001-04-17,7752.5,7830.39990234375,7752.5,7819.10009765625,95785300
2001-04-18,7957.2998046875,8137.0,7957.2998046875,8131.2001953125,146760300
2001-04-19,8082.2001953125,8147.7001953125,8047.39990234375,8147.7001953125,120223300
2001-04-20,8059.39990234375,8113.7998046875,8045.5,8099.39990234375,112912200
2001-04-23,8004.10009765625,8004.10009765625,7929.7001953125,7929.7998046875,74360000
2001-04-24,7948.89990234375,8006.0,7891.7001953125,7891.7001953125,102926100
2001-04-25,7867.2001953125,7953.7998046875,7867.2001953125,7945.2998046875,110915900
2001-04-26,7971.2998046875,7994.39990234375,7944.5,7960.2998046875,106049500
2001-04-27,7983.0,7983.0,7932.10009765625,7967.2998046875,89659300
2001-04-30,8026.7998046875,8067.39990234375,7918.89990234375,7946.60009765625,118653800
2001-05-01,7915.60009765625,7949.39990234375,7864.5,7946.2998046875,113233900
2001-05-02,8012.5,8026.2001953125,7947.89990234375,8018.39990234375,135597700
2001-05-03,7937.10009765625,7960.2001953125,7914.2001953125,7955.5,103857000
2001-05-04,7876.0,7984.10009765625,7870.60009765625,7981.7001953125,88104100
2001-05-07,7997.5,8039.10009765625,7997.5,8022.60009765625,80007800
2001-05-08,8067.2998046875,8081.2998046875,8039.39990234375,8064.2001953125,92459800
2001-05-09,8020.89990234375,8079.10009765625,8009.2001953125,8070.60009765625,118360100
2001-05-10,8111.7998046875,8125.7001953125,8078.39990234375,8121.5,160146300
2001-05-11,8088.7001953125,8088.7001953125,8005.2998046875,8023.7001953125,80974600
2001-05-14,8009.0,8010.0,7956.7998046875,8010.0,71948700
2001-05-15,7995.2001953125,8042.0,7995.2001953125,8041.7001953125,110878600
2001-05-16,8013.39990234375,8146.0,8006.2998046875,8146.0,144138500
2001-05-17,8189.5,8249.7998046875,8172.10009765625,8229.0,123859400
2001-05-18,8204.900390625,8274.7998046875,8204.900390625,8270.599609375,108873000
2001-05-22,8409.099609375,8409.099609375,8369.900390625,8395.2998046875,115661900
2001-05-23,8371.2001953125,8371.2001953125,8328.5,8348.599609375,102914700
2001-05-24,8350.900390625,8384.900390625,8287.0,8346.7998046875,104658600
2001-05-25,8313.0,8317.2998046875,8255.2001953125,8292.7998046875,85835200
2001-05-28,8292.7998046875,8296.599609375,8265.900390625,8291.099609375,650500
2001-05-29,8301.5,8301.5,8247.0,8252.0,248303600
2001-05-30,8172.2998046875,8192.2998046875,8077.7998046875,8101.39990234375,207548500
2001-05-31,8132.2001953125,8196.2998046875,8132.2001953125,8161.89990234375,136811700
2001-06-01,8180.10009765625,8250.900390625,8141.10009765625,8250.900390625,126975300
